julian_day,temperature,date
2458053,1360.8256,2017-10-26 12:00:00
2458054,1360.8008,2017-10-27 12:00:00
2458055,1360.7921,2017-10-28 12:00:00
2458056,1360.7867,2017-10-29 12:00:00
2458057,1360.7911,2017-10-30 12:00:00
2458058,1360.7942,2017-10-31 12:00:00
2458059,1360.7525,2017-11-01 12:00:00
2458060,1360.6831,2017-11-02 12:00:00
2458061,1360.6584,2017-11-03 12:00:00
2458062,1360.6167,2017-11-04 12:00:00
2458063,1360.5969,2017-11-05 12:00:00
2458064,1360.5901,2017-11-06 12:00:00
2458065,1360.5966,2017-11-07 12:00:00
2458066,1360.5826,2017-11-08 12:00:00
2458067,1360.5687,2017-11-09 12:00:00
2458068,1360.5985,2017-11-10 12:00:00
2458069,1360.5991,2017-11-11 12:00:00
2458070,1360.5911,2017-11-12 12:00:00
2458071,1360.5917,2017-11-13 12:00:00
2458072,1360.665,2017-11-14 12:00:00
2458073,1360.6777,2017-11-15 12:00:00
2458074,1360.6528,2017-11-16 12:00:00
2458075,1360.6487,2017-11-17 12:00:00
2458076,1360.6981,2017-11-18 12:00:00
2458077,1360.7464,2017-11-19 12:00:00
2458078,1360.7772,2017-11-20 12:00:00
2458079,1360.7803,2017-11-21 12:00:00
2458080,1360.7918,2017-11-22 12:00:00
2458081,1360.7818,2017-11-23 12:00:00
2458082,1360.7525,2017-11-24 12:00:00
2458083,1360.7105,2017-11-25 12:00:00
2458084,1360.611,2017-11-26 12:00:00
2458085,1360.6144,2017-11-27 12:00:00
2458086,1360.6422,2017-11-28 12:00:00
2458087,1360.6356,2017-11-29 12:00:00
2458088,1360.6163,2017-11-30 12:00:00
2458089,1360.5743,2017-12-01 12:00:00
2458090,1360.5636,2017-12-02 12:00:00
2458091,1360.5327,2017-12-03 12:00:00
2458092,1360.5395,2017-12-04 12:00:00
2458093,1360.5453,2017-12-05 12:00:00
2458094,1360.5493,2017-12-06 12:00:00
2458095,1360.5559,2017-12-07 12:00:00
2458096,1360.5726,2017-12-08 12:00:00
2458097,1360.5755,2017-12-09 12:00:00
2458098,1360.5834,2017-12-10 12:00:00
2458099,1360.6167,2017-12-11 12:00:00
2458100,1360.6203,2017-12-12 12:00:00
2458101,1360.6233,2017-12-13 12:00:00
2458102,1360.6138,2017-12-14 12:00:00
2458103,1360.6138,2017-12-15 12:00:00
2458104,1360.6386,2017-12-16 12:00:00
2458105,1360.6469,2017-12-17 12:00:00
2458106,1360.6475,2017-12-18 12:00:00
2458107,1360.6662,2017-12-19 12:00:00
2458108,1360.6766,2017-12-20 12:00:00
2458109,1360.6555,2017-12-21 12:00:00
2458110,1360.5842,2017-12-22 12:00:00
2458111,1360.5766,2017-12-23 12:00:00
2458112,1360.5724,2017-12-24 12:00:00
2458113,1360.5948,2017-12-25 12:00:00
2458114,1360.6276,2017-12-26 12:00:00
2458115,1360.6249,2017-12-27 12:00:00
2458116,1360.6129,2017-12-28 12:00:00
2458117,1360.5973,2017-12-29 12:00:00
2458118,1360.5594,2017-12-30 12:00:00
2458119,1360.5502,2017-12-31 12:00:00
2458120,1360.5453,2018-01-01 12:00:00
2458121,1360.5673,2018-01-02 12:00:00
2458122,1360.5847,2018-01-03 12:00:00
2458123,1360.5711,2018-01-04 12:00:00
2458124,1360.5699,2018-01-05 12:00:00
2458125,1360.5735,2018-01-06 12:00:00
2458126,1360.568,2018-01-07 12:00:00
2458127,1360.5724,2018-01-08 12:00:00
2458128,1360.5643,2018-01-09 12:00:00
2458129,1360.5807,2018-01-10 12:00:00
2458130,1360.587,2018-01-11 12:00:00
2458131,1360.5858,2018-01-12 12:00:00
2458132,1360.5852,2018-01-13 12:00:00
2458133,1360.5948,2018-01-14 12:00:00
2458134,1360.6092,2018-01-15 12:00:00
2458135,1360.5965,2018-01-16 12:00:00
2458136,1360.6065,2018-01-17 12:00:00
2458137,1360.6084,2018-01-18 12:00:00
2458138,1360.6016,2018-01-19 12:00:00
2458139,1360.5895,2018-01-20 12:00:00
2458140,1360.5632,2018-01-21 12:00:00
2458141,1360.5569,2018-01-22 12:00:00
2458142,1360.5525,2018-01-23 12:00:00
2458143,1360.529,2018-01-24 12:00:00
2458144,1360.5151,2018-01-25 12:00:00
2458145,1360.5021,2018-01-26 12:00:00
2458146,1360.5091,2018-01-27 12:00:00
2458147,1360.509,2018-01-28 12:00:00
2458148,1360.5104,2018-01-29 12:00:00
2458149,1360.5356,2018-01-30 12:00:00
2458150,1360.5497,2018-01-31 12:00:00
2458151,1360.55,2018-02-01 12:00:00
2458152,1360.5574,2018-02-02 12:00:00
2458153,1360.5496,2018-02-03 12:00:00
2458154,1360.5518,2018-02-04 12:00:00
2458155,1360.6076,2018-02-05 12:00:00
2458156,1360.5539,2018-02-06 12:00:00
2458157,1360.495,2018-02-07 12:00:00
2458158,1360.4175,2018-02-08 12:00:00
2458159,1360.3757,2018-02-09 12:00:00
2458160,1360.343,2018-02-10 12:00:00
2458161,1360.3636,2018-02-11 12:00:00
2458162,1360.4188,2018-02-12 12:00:00
2458163,1360.5292,2018-02-13 12:00:00
2458164,1360.5967,2018-02-14 12:00:00
2458165,1360.6281,2018-02-15 12:00:00
2458166,1360.5962,2018-02-16 12:00:00
2458167,1360.5278,2018-02-17 12:00:00
2458168,1360.5103,2018-02-18 12:00:00
2458169,1360.4902,2018-02-19 12:00:00
2458170,1360.5112,2018-02-20 12:00:00
2458171,1360.4988,2018-02-21 12:00:00
2458172,1360.5015,2018-02-22 12:00:00
2458173,1360.4952,2018-02-23 12:00:00
2458174,1360.4999,2018-02-24 12:00:00
2458175,1360.4996,2018-02-25 12:00:00
2458176,1360.4994,2018-02-26 12:00:00
2458177,1360.5093,2018-02-27 12:00:00
2458178,1360.5205,2018-02-28 12:00:00
2458179,1360.5199,2018-03-01 12:00:00
2458180,1360.5129,2018-03-02 12:00:00
2458181,1360.5264,2018-03-03 12:00:00
2458182,1360.536,2018-03-04 12:00:00
2458183,1360.5511,2018-03-05 12:00:00
2458184,1360.5625,2018-03-06 12:00:00
2458185,1360.5618,2018-03-07 12:00:00
2458186,1360.5657,2018-03-08 12:00:00
2458187,1360.5565,2018-03-09 12:00:00
2458188,1360.5701,2018-03-10 12:00:00
2458189,1360.5623,2018-03-11 12:00:00
2458190,1360.5627,2018-03-12 12:00:00
2458191,1360.5641,2018-03-13 12:00:00
2458192,1360.5495,2018-03-14 12:00:00
2458193,1360.5162,2018-03-15 12:00:00
2458194,1360.4931,2018-03-16 12:00:00
2458195,1360.4961,2018-03-17 12:00:00
2458196,1360.5049,2018-03-18 12:00:00
2458197,1360.516,2018-03-19 12:00:00
2458198,1360.508,2018-03-20 12:00:00
2458199,1360.5038,2018-03-21 12:00:00
2458200,1360.4984,2018-03-22 12:00:00
2458201,1360.5029,2018-03-23 12:00:00
2458202,1360.4994,2018-03-24 12:00:00
2458203,1360.5015,2018-03-25 12:00:00
2458204,1360.4934,2018-03-26 12:00:00
2458205,1360.4904,2018-03-27 12:00:00
2458206,1360.4822,2018-03-28 12:00:00
2458207,1360.4873,2018-03-29 12:00:00
2458208,1360.5141,2018-03-30 12:00:00
2458209,1360.5458,2018-03-31 12:00:00
2458210,1360.5379,2018-04-01 12:00:00
2458211,1360.5525,2018-04-02 12:00:00
2458212,1360.5446,2018-04-03 12:00:00
2458213,1360.543,2018-04-04 12:00:00
2458214,1360.5461,2018-04-05 12:00:00
2458215,1360.5514,2018-04-06 12:00:00
2458216,1360.5531,2018-04-07 12:00:00
2458217,1360.5433,2018-04-08 12:00:00
2458218,1360.5463,2018-04-09 12:00:00
2458219,1360.5296,2018-04-10 12:00:00
2458220,1360.5104,2018-04-11 12:00:00
2458221,1360.5242,2018-04-12 12:00:00
2458222,1360.5153,2018-04-13 12:00:00
2458223,1360.5254,2018-04-14 12:00:00
2458224,1360.5241,2018-04-15 12:00:00
2458225,1360.537,2018-04-16 12:00:00
2458226,1360.5204,2018-04-17 12:00:00
2458227,1360.517,2018-04-18 12:00:00
2458228,1360.5739,2018-04-19 12:00:00
2458229,1360.6237,2018-04-20 12:00:00
2458230,1360.6033,2018-04-21 12:00:00
2458231,1360.5532,2018-04-22 12:00:00
2458232,1360.5477,2018-04-23 12:00:00
2458233,1360.558,2018-04-24 12:00:00
2458234,1360.5543,2018-04-25 12:00:00
2458235,1360.5614,2018-04-26 12:00:00
2458236,1360.5817,2018-04-27 12:00:00
2458237,1360.5942,2018-04-28 12:00:00
2458238,1360.5931,2018-04-29 12:00:00
2458239,1360.5603,2018-04-30 12:00:00
2458240,1360.51,2018-05-01 12:00:00
2458241,1360.4972,2018-05-02 12:00:00
2458242,1360.506,2018-05-03 12:00:00
2458243,1360.5183,2018-05-04 12:00:00
2458244,1360.5354,2018-05-05 12:00:00
2458245,1360.5376,2018-05-06 12:00:00
2458246,1360.527,2018-05-07 12:00:00
2458247,1360.5895,2018-05-08 12:00:00
2458248,1360.6093,2018-05-09 12:00:00
2458249,1360.603,2018-05-10 12:00:00
2458250,1360.5979,2018-05-11 12:00:00
2458251,1360.5864,2018-05-12 12:00:00
2458252,1360.5747,2018-05-13 12:00:00
2458253,1360.5717,2018-05-14 12:00:00
2458254,1360.5479,2018-05-15 12:00:00
2458255,1360.5594,2018-05-16 12:00:00
2458256,1360.5774,2018-05-17 12:00:00
2458257,1360.5574,2018-05-18 12:00:00
2458258,1360.5443,2018-05-19 12:00:00
2458259,1360.5268,2018-05-20 12:00:00
2458260,1360.5443,2018-05-21 12:00:00
2458261,1360.5545,2018-05-22 12:00:00
2458262,1360.5305,2018-05-23 12:00:00
2458263,1360.6315,2018-05-24 12:00:00
2458264,1360.6957,2018-05-25 12:00:00
2458265,1360.7143,2018-05-26 12:00:00
2458266,1360.6865,2018-05-27 12:00:00
2458267,1360.6059,2018-05-28 12:00:00
2458268,1360.6047,2018-05-29 12:00:00
2458269,1360.618,2018-05-30 12:00:00
2458270,1360.612,2018-05-31 12:00:00
2458271,1360.6353,2018-06-01 12:00:00
2458272,1360.6859,2018-06-02 12:00:00
2458273,1360.685,2018-06-03 12:00:00
2458274,1360.6556,2018-06-04 12:00:00
2458275,1360.584,2018-06-05 12:00:00
2458276,1360.5431,2018-06-06 12:00:00
2458277,1360.5548,2018-06-07 12:00:00
2458278,1360.5344,2018-06-08 12:00:00
2458279,1360.5285,2018-06-09 12:00:00
2458280,1360.5348,2018-06-10 12:00:00
2458281,1360.5444,2018-06-11 12:00:00
2458282,1360.6129,2018-06-12 12:00:00
2458283,1360.6377,2018-06-13 12:00:00
2458284,1360.6306,2018-06-14 12:00:00
2458285,1360.6236,2018-06-15 12:00:00
2458286,1360.5929,2018-06-16 12:00:00
2458287,1360.573,2018-06-17 12:00:00
2458288,1360.5824,2018-06-18 12:00:00
2458289,1360.6025,2018-06-19 12:00:00
2458290,1360.5138,2018-06-20 12:00:00
2458291,1360.5516,2018-06-21 12:00:00
2458292,1360.5928,2018-06-22 12:00:00
2458293,1360.6304,2018-06-23 12:00:00
2458294,1360.6209,2018-06-24 12:00:00
2458295,1360.6176,2018-06-25 12:00:00
2458296,1360.6494,2018-06-26 12:00:00
2458297,1360.6596,2018-06-27 12:00:00
2458298,1360.6256,2018-06-28 12:00:00
2458299,1360.6011,2018-06-29 12:00:00
2458300,1360.5788,2018-06-30 12:00:00
2458301,1360.5273,2018-07-01 12:00:00
2458302,1360.5078,2018-07-02 12:00:00
2458303,1360.5076,2018-07-03 12:00:00
2458304,1360.5068,2018-07-04 12:00:00
2458305,1360.5026,2018-07-05 12:00:00
2458306,1360.5044,2018-07-06 12:00:00
2458307,1360.5159,2018-07-07 12:00:00
2458308,1360.5757,2018-07-08 12:00:00
2458309,1360.6663,2018-07-09 12:00:00
2458310,1360.6968,2018-07-10 12:00:00
2458311,1360.7,2018-07-11 12:00:00
2458312,1360.6724,2018-07-12 12:00:00
2458313,1360.6594,2018-07-13 12:00:00
2458314,1360.6519,2018-07-14 12:00:00
2458315,1360.6534,2018-07-15 12:00:00
2458316,1360.6788,2018-07-16 12:00:00
2458317,1360.7075,2018-07-17 12:00:00
2458318,1360.7212,2018-07-18 12:00:00
2458319,1360.7067,2018-07-19 12:00:00
2458320,1360.6375,2018-07-20 12:00:00
2458321,1360.5943,2018-07-21 12:00:00
2458322,1360.577,2018-07-22 12:00:00
2458323,1360.5657,2018-07-23 12:00:00
2458324,1360.5564,2018-07-24 12:00:00
2458325,1360.5532,2018-07-25 12:00:00
2458326,1360.5485,2018-07-26 12:00:00
2458327,1360.5362,2018-07-27 12:00:00
2458328,1360.5129,2018-07-28 12:00:00
2458329,1360.5217,2018-07-29 12:00:00
2458330,1360.5348,2018-07-30 12:00:00
2458331,1360.5455,2018-07-31 12:00:00
2458332,1360.5411,2018-08-01 12:00:00
2458333,1360.5368,2018-08-02 12:00:00
2458334,1360.5304,2018-08-03 12:00:00
2458335,1360.5791,2018-08-04 12:00:00
2458336,1360.6117,2018-08-05 12:00:00
2458337,1360.6291,2018-08-06 12:00:00
2458338,1360.6284,2018-08-07 12:00:00
2458339,1360.6256,2018-08-08 12:00:00
2458340,1360.609,2018-08-09 12:00:00
2458341,1360.5931,2018-08-10 12:00:00
2458342,1360.5835,2018-08-11 12:00:00
2458343,1360.596,2018-08-12 12:00:00
2458344,1360.6209,2018-08-13 12:00:00
2458345,1360.6241,2018-08-14 12:00:00
2458346,1360.602,2018-08-15 12:00:00
2458347,1360.5524,2018-08-16 12:00:00
2458348,1360.5223,2018-08-17 12:00:00
2458349,1360.5448,2018-08-18 12:00:00
2458350,1360.5539,2018-08-19 12:00:00
2458351,1360.563,2018-08-20 12:00:00
2458352,1360.5583,2018-08-21 12:00:00
2458353,1360.5482,2018-08-22 12:00:00
2458354,1360.5352,2018-08-23 12:00:00
2458355,1360.5134,2018-08-24 12:00:00
2458356,1360.4682,2018-08-25 12:00:00
2458357,1360.5425,2018-08-26 12:00:00
2458358,1360.5678,2018-08-27 12:00:00
2458359,1360.5461,2018-08-28 12:00:00
2458360,1360.5075,2018-08-29 12:00:00
2458361,1360.5099,2018-08-30 12:00:00
2458362,1360.5365,2018-08-31 12:00:00
2458363,1360.5647,2018-09-01 12:00:00
2458364,1360.582,2018-09-02 12:00:00
2458365,1360.5813,2018-09-03 12:00:00
2458366,1360.5716,2018-09-04 12:00:00
2458367,1360.5551,2018-09-05 12:00:00
2458368,1360.5578,2018-09-06 12:00:00
2458369,1360.558,2018-09-07 12:00:00
2458370,1360.5576,2018-09-08 12:00:00
2458371,1360.5648,2018-09-09 12:00:00
2458372,1360.5832,2018-09-10 12:00:00
2458373,1360.5644,2018-09-11 12:00:00
2458374,1360.5542,2018-09-12 12:00:00
2458375,1360.5678,2018-09-13 12:00:00
2458376,1360.5784,2018-09-14 12:00:00
2458377,1360.5747,2018-09-15 12:00:00
2458378,1360.5753,2018-09-16 12:00:00
2458379,1360.5643,2018-09-17 12:00:00
2458380,1360.5533,2018-09-18 12:00:00
2458381,1360.5223,2018-09-19 12:00:00
2458382,1360.5305,2018-09-20 12:00:00
2458383,1360.5164,2018-09-21 12:00:00
2458384,1360.5197,2018-09-22 12:00:00
2458385,1360.5191,2018-09-23 12:00:00
2458386,1360.4944,2018-09-24 12:00:00
2458387,1360.5008,2018-09-25 12:00:00
2458388,1360.5091,2018-09-26 12:00:00
2458389,1360.5174,2018-09-27 12:00:00
2458390,1360.5345,2018-09-28 12:00:00
2458391,1360.5596,2018-09-29 12:00:00
2458392,1360.5165,2018-09-30 12:00:00
2458393,1360.5198,2018-10-01 12:00:00
2458394,1360.5386,2018-10-02 12:00:00
2458395,1360.5595,2018-10-03 12:00:00
2458396,1360.5462,2018-10-04 12:00:00
2458397,1360.5413,2018-10-05 12:00:00
2458398,1360.5452,2018-10-06 12:00:00
2458399,1360.548,2018-10-07 12:00:00
2458400,1360.5385,2018-10-08 12:00:00
2458401,1360.5372,2018-10-09 12:00:00
2458402,1360.5257,2018-10-10 12:00:00
2458403,1360.5571,2018-10-11 12:00:00
2458404,1360.5981,2018-10-12 12:00:00
2458405,1360.5992,2018-10-13 12:00:00
2458406,1360.5892,2018-10-14 12:00:00
2458407,1360.5788,2018-10-15 12:00:00
2458408,1360.5512,2018-10-16 12:00:00
2458409,1360.5459,2018-10-17 12:00:00
2458410,1360.5332,2018-10-18 12:00:00
2458411,1360.5347,2018-10-19 12:00:00
2458412,1360.5336,2018-10-20 12:00:00
2458413,1360.5353,2018-10-21 12:00:00
2458414,1360.5191,2018-10-22 12:00:00
2458415,1360.5057,2018-10-23 12:00:00
2458416,1360.5152,2018-10-24 12:00:00
2458417,1360.5159,2018-10-25 12:00:00
2458418,1360.5273,2018-10-26 12:00:00
2458419,1360.5358,2018-10-27 12:00:00
2458420,1360.5404,2018-10-28 12:00:00
2458421,1360.5209,2018-10-29 12:00:00
2458422,1360.5175,2018-10-30 12:00:00
2458423,1360.542,2018-10-31 12:00:00
2458424,1360.5371,2018-11-01 12:00:00
2458425,1360.5317,2018-11-02 12:00:00
2458426,1360.5242,2018-11-03 12:00:00
2458427,1360.5154,2018-11-04 12:00:00
2458428,1360.5132,2018-11-05 12:00:00
2458429,1360.5153,2018-11-06 12:00:00
2458430,1360.5089,2018-11-07 12:00:00
2458431,1360.5267,2018-11-08 12:00:00
2458432,1360.5199,2018-11-09 12:00:00
2458433,1360.5244,2018-11-10 12:00:00
2458434,1360.5164,2018-11-11 12:00:00
2458435,1360.5085,2018-11-12 12:00:00
2458436,1360.4957,2018-11-13 12:00:00
2458437,1360.5007,2018-11-14 12:00:00
2458438,1360.4991,2018-11-15 12:00:00
2458439,1360.5173,2018-11-16 12:00:00
2458440,1360.5071,2018-11-17 12:00:00
2458441,1360.518,2018-11-18 12:00:00
2458442,1360.5162,2018-11-19 12:00:00
2458443,1360.5002,2018-11-20 12:00:00
2458444,1360.5094,2018-11-21 12:00:00
2458445,1360.5197,2018-11-22 12:00:00
2458446,1360.5171,2018-11-23 12:00:00
2458447,1360.5126,2018-11-24 12:00:00
2458448,1360.5184,2018-11-25 12:00:00
2458449,1360.5029,2018-11-26 12:00:00
2458450,1360.5107,2018-11-27 12:00:00
2458451,1360.508,2018-11-28 12:00:00
2458452,1360.5151,2018-11-29 12:00:00
2458453,1360.4992,2018-11-30 12:00:00
2458454,1360.4936,2018-12-01 12:00:00
2458455,1360.4849,2018-12-02 12:00:00
2458456,1360.4921,2018-12-03 12:00:00
2458457,1360.4882,2018-12-04 12:00:00
2458458,1360.4975,2018-12-05 12:00:00
2458459,1360.516,2018-12-06 12:00:00
2458460,1360.538,2018-12-07 12:00:00
2458461,1360.5552,2018-12-08 12:00:00
2458462,1360.5188,2018-12-09 12:00:00
2458463,1360.5211,2018-12-10 12:00:00
2458464,1360.5168,2018-12-11 12:00:00
2458465,1360.5308,2018-12-12 12:00:00
2458466,1360.5265,2018-12-13 12:00:00
2458467,1360.521,2018-12-14 12:00:00
2458468,1360.5305,2018-12-15 12:00:00
2458469,1360.5215,2018-12-16 12:00:00
2458470,1360.5096,2018-12-17 12:00:00
2458471,1360.5138,2018-12-18 12:00:00
2458472,1360.5112,2018-12-19 12:00:00
2458473,1360.5099,2018-12-20 12:00:00
2458474,1360.5077,2018-12-21 12:00:00
2458475,1360.4999,2018-12-22 12:00:00
2458476,1360.5015,2018-12-23 12:00:00
2458477,1360.5173,2018-12-24 12:00:00
2458478,1360.5266,2018-12-25 12:00:00
2458479,1360.5416,2018-12-26 12:00:00
2458480,1360.5355,2018-12-27 12:00:00
2458481,1360.5237,2018-12-28 12:00:00
2458482,1360.5246,2018-12-29 12:00:00
2458483,1360.5193,2018-12-30 12:00:00
2458484,1360.5301,2018-12-31 12:00:00
2458485,1360.5248,2019-01-01 12:00:00
2458486,1360.4949,2019-01-02 12:00:00
2458487,1360.4968,2019-01-03 12:00:00
2458488,1360.5185,2019-01-04 12:00:00
2458489,1360.5414,2019-01-05 12:00:00
2458490,1360.5183,2019-01-06 12:00:00
2458491,1360.5027,2019-01-07 12:00:00
2458492,1360.5171,2019-01-08 12:00:00
2458493,1360.4999,2019-01-09 12:00:00
2458494,1360.4963,2019-01-10 12:00:00
2458495,1360.4857,2019-01-11 12:00:00
2458496,1360.4854,2019-01-12 12:00:00
2458497,1360.4853,2019-01-13 12:00:00
2458498,1360.4905,2019-01-14 12:00:00
2458499,1360.4847,2019-01-15 12:00:00
2458500,1360.4932,2019-01-16 12:00:00
2458501,1360.4901,2019-01-17 12:00:00
2458502,1360.4869,2019-01-18 12:00:00
2458503,1360.4842,2019-01-19 12:00:00
2458504,1360.4923,2019-01-20 12:00:00
2458505,1360.5058,2019-01-21 12:00:00
2458506,1360.5079,2019-01-22 12:00:00
2458507,1360.5059,2019-01-23 12:00:00
2458508,1360.5384,2019-01-24 12:00:00
2458509,1360.5264,2019-01-25 12:00:00
2458510,1360.501,2019-01-26 12:00:00
2458511,1360.5493,2019-01-27 12:00:00
2458512,1360.5922,2019-01-28 12:00:00
2458513,1360.5798,2019-01-29 12:00:00
2458514,1360.5488,2019-01-30 12:00:00
2458515,1360.5063,2019-01-31 12:00:00
2458516,1360.5028,2019-02-01 12:00:00
2458517,1360.5097,2019-02-02 12:00:00
2458518,1360.507,2019-02-03 12:00:00
2458519,1360.5018,2019-02-04 12:00:00
2458520,1360.5104,2019-02-05 12:00:00
2458521,1360.5016,2019-02-06 12:00:00
2458522,1360.5023,2019-02-07 12:00:00
2458523,1360.5098,2019-02-08 12:00:00
2458524,1360.5178,2019-02-09 12:00:00
2458525,1360.5175,2019-02-10 12:00:00
2458526,1360.5079,2019-02-11 12:00:00
2458527,1360.5005,2019-02-12 12:00:00
2458528,1360.511,2019-02-13 12:00:00
2458529,1360.5455,2019-02-14 12:00:00
2458530,1360.5703,2019-02-15 12:00:00
2458531,1360.5846,2019-02-16 12:00:00
2458532,1360.5826,2019-02-17 12:00:00
2458533,1360.5807,2019-02-18 12:00:00
2458534,1360.5761,2019-02-19 12:00:00
2458535,1360.5705,2019-02-20 12:00:00
2458536,1360.587,2019-02-21 12:00:00
2458537,1360.582,2019-02-22 12:00:00
2458538,1360.5682,2019-02-23 12:00:00
2458539,1360.5577,2019-02-24 12:00:00
2458540,1360.5245,2019-02-25 12:00:00
2458541,1360.5035,2019-02-26 12:00:00
2458542,1360.4902,2019-02-27 12:00:00
2458543,1360.4832,2019-02-28 12:00:00
2458544,1360.4776,2019-03-01 12:00:00
2458545,1360.5024,2019-03-02 12:00:00
2458546,1360.5072,2019-03-03 12:00:00
2458547,1360.5236,2019-03-04 12:00:00
2458548,1360.5273,2019-03-05 12:00:00
2458549,1360.4725,2019-03-06 12:00:00
2458550,1360.5131,2019-03-07 12:00:00
2458551,1360.5161,2019-03-08 12:00:00
2458552,1360.5165,2019-03-09 12:00:00
2458553,1360.5068,2019-03-10 12:00:00
2458554,1360.5211,2019-03-11 12:00:00
2458555,1360.5113,2019-03-12 12:00:00
2458556,1360.5155,2019-03-13 12:00:00
2458557,1360.5359,2019-03-14 12:00:00
2458558,1360.5446,2019-03-15 12:00:00
2458559,1360.5392,2019-03-16 12:00:00
2458560,1360.5444,2019-03-17 12:00:00
2458561,1360.5243,2019-03-18 12:00:00
2458562,1360.5063,2019-03-19 12:00:00
2458563,1360.5034,2019-03-20 12:00:00
2458564,1360.486,2019-03-21 12:00:00
2458565,1360.5158,2019-03-22 12:00:00
2458566,1360.5877,2019-03-23 12:00:00
2458567,1360.5486,2019-03-24 12:00:00
2458568,1360.4966,2019-03-25 12:00:00
2458569,1360.4705,2019-03-26 12:00:00
2458570,1360.4699,2019-03-27 12:00:00
2458571,1360.4758,2019-03-28 12:00:00
2458572,1360.4733,2019-03-29 12:00:00
2458573,1360.496,2019-03-30 12:00:00
2458574,1360.5031,2019-03-31 12:00:00
2458575,1360.5057,2019-04-01 12:00:00
2458576,1360.4995,2019-04-02 12:00:00
2458577,1360.512,2019-04-03 12:00:00
2458578,1360.5328,2019-04-04 12:00:00
2458579,1360.5357,2019-04-05 12:00:00
2458580,1360.5392,2019-04-06 12:00:00
2458581,1360.5395,2019-04-07 12:00:00
2458582,1360.6307,2019-04-08 12:00:00
2458583,1360.5508,2019-04-09 12:00:00
2458584,1360.4495,2019-04-10 12:00:00
2458585,1360.3554,2019-04-11 12:00:00
2458586,1360.2675,2019-04-12 12:00:00
2458587,1360.2197,2019-04-13 12:00:00
2458588,1360.2418,2019-04-14 12:00:00
2458589,1360.2885,2019-04-15 12:00:00
2458590,1360.375,2019-04-16 12:00:00
2458591,1360.4747,2019-04-17 12:00:00
2458592,1360.5146,2019-04-18 12:00:00
2458593,1360.5362,2019-04-19 12:00:00
2458594,1360.5077,2019-04-20 12:00:00
2458595,1360.4863,2019-04-21 12:00:00
2458596,1360.4882,2019-04-22 12:00:00
2458597,1360.4779,2019-04-23 12:00:00
2458598,1360.4739,2019-04-24 12:00:00
2458599,1360.4777,2019-04-25 12:00:00
2458600,1360.4751,2019-04-26 12:00:00
2458601,1360.4861,2019-04-27 12:00:00
2458602,1360.4819,2019-04-28 12:00:00
2458603,1360.4815,2019-04-29 12:00:00
2458604,1360.4777,2019-04-30 12:00:00
2458605,1360.4838,2019-05-01 12:00:00
2458606,1360.487,2019-05-02 12:00:00
2458607,1360.4945,2019-05-03 12:00:00
2458608,1360.5126,2019-05-04 12:00:00
2458609,1360.5168,2019-05-05 12:00:00
2458610,1360.4988,2019-05-06 12:00:00
2458611,1360.5363,2019-05-07 12:00:00
2458612,1360.4859,2019-05-08 12:00:00
2458613,1360.4393,2019-05-09 12:00:00
2458614,1360.4147,2019-05-10 12:00:00
2458615,1360.4188,2019-05-11 12:00:00
2458616,1360.446,2019-05-12 12:00:00
2458617,1360.4723,2019-05-13 12:00:00
2458618,1360.5155,2019-05-14 12:00:00
2458619,1360.544,2019-05-15 12:00:00
2458620,1360.5108,2019-05-16 12:00:00
2458621,1360.509,2019-05-17 12:00:00
2458622,1360.4995,2019-05-18 12:00:00
2458623,1360.4766,2019-05-19 12:00:00
2458624,1360.4697,2019-05-20 12:00:00
2458625,1360.4733,2019-05-21 12:00:00
2458626,1360.4722,2019-05-22 12:00:00
2458627,1360.4797,2019-05-23 12:00:00
2458628,1360.4831,2019-05-24 12:00:00
2458629,1360.4792,2019-05-25 12:00:00
2458630,1360.4783,2019-05-26 12:00:00
2458631,1360.4863,2019-05-27 12:00:00
2458632,1360.4875,2019-05-28 12:00:00
2458633,1360.4895,2019-05-29 12:00:00
2458634,1360.4862,2019-05-30 12:00:00
2458635,1360.5201,2019-05-31 12:00:00
2458636,1360.5586,2019-06-01 12:00:00
2458637,1360.5874,2019-06-02 12:00:00
2458638,1360.6349,2019-06-03 12:00:00
2458639,1360.6479,2019-06-04 12:00:00
2458640,1360.6451,2019-06-05 12:00:00
2458641,1360.6381,2019-06-06 12:00:00
2458642,1360.6388,2019-06-07 12:00:00
2458643,1360.6304,2019-06-08 12:00:00
2458644,1360.6213,2019-06-09 12:00:00
2458645,1360.6181,2019-06-10 12:00:00
2458646,1360.5886,2019-06-11 12:00:00
2458647,1360.5401,2019-06-12 12:00:00
2458648,1360.4966,2019-06-13 12:00:00
2458649,1360.487,2019-06-14 12:00:00
2458650,1360.4757,2019-06-15 12:00:00
2458651,1360.4765,2019-06-16 12:00:00
2458652,1360.4694,2019-06-17 12:00:00
2458653,1360.4663,2019-06-18 12:00:00
2458654,1360.476,2019-06-19 12:00:00
2458655,1360.4752,2019-06-20 12:00:00
2458656,1360.4797,2019-06-21 12:00:00
2458657,1360.4806,2019-06-22 12:00:00
2458658,1360.4798,2019-06-23 12:00:00
2458659,1360.4869,2019-06-24 12:00:00
2458660,1360.4958,2019-06-25 12:00:00
2458661,1360.4958,2019-06-26 12:00:00
2458662,1360.5078,2019-06-27 12:00:00
